Id,SalePrice
2735,132424.21610303145
2736,132232.670732928
2737,125918.50739800482
2738,136083.00483493056
2739,180621.44929469298
2740,169583.88817381268
2741,130758.6041890883
2742,176332.49861628938
2743,132979.42007434584
2744,177084.79999742037
2745,174225.49954515128
2746,129929.85609075124
2747,170204.32861175647
2748,129786.99723928815
2749,127531.3749346731
2750,137976.25581617528
2751,133608.08240070904
2752,236451.3490819989
2753,130654.39727331651
2754,163635.2196927702
2755,173403.797667606
2756,38854.243752620125
2757,39553.80075647624
2758,71121.18082619327
2759,172987.3946891202
2760,97125.86534608173
2761,177129.2163151255
2762,176193.69762346076
2763,177984.23043094962
2764,216152.98571959467
2765,232254.00705886216
2766,92060.91094661594
2767,33965.561174983945
2768,135520.86081397472
2769,128815.39028948796
2770,217159.39908875237
2771,128815.39028948796
2772,128815.39028948796
2773,146590.4577734186
2774,132424.21610303145
2775,89772.18874602273
2776,176318.6185170065
2777,222747.63323118197
2778,205479.18937107568
2779,90561.85478500443
2780,166832.85249594992
2781,120012.52515314805
2782,78293.13429679719
2783,34973.36799313259
2784,127427.380361202
2785,141238.29148994797
2786,28367.722573269362
2787,176285.30627872763
2788,32381.953457022697
2789,229443.49929638373
2790,118189.95650709557
2791,132632.41759227435
2792,31013.375667732733
2793,172379.34016938056
2794,39805.13672464635
2795,127593.94155259631
2796,128394.71711006697
2797,222775.5231590382
2798,89529.18083742238
2799,129534.3794323401
2800,124685.95458168688
2801,172987.3946891202
2802,136275.943654025
2803,183057.40127977214
2804,148761.09295895722
2805,123644.94713547241
2806,119439.27705276594
2807,207616.72466063607
2808,134821.3092491813
2809,170476.37855770052
2810,131591.41014605988
2811,132333.99545769286
2812,172954.08245084135
2813,150927.98336024958
2814,148947.2931925855
2815,136524.29126003783
2816,228235.61214532398
2817,123401.93922687203
2818,127212.13265116734
2819,202342.28693314941
2820,88217.51145519214
2821,128104.72920620555
2822,197589.97683913916
2823,204287.2309142692
2824,135309.88874393798
2825,135822.0644074755
2826,133699.79722712626
2827,190025.428901131
2828,186732.96318008637
2829,166377.47362925907
2830,222160.3988603667
2831,210376.08839806853
2832,181561.13201614257
2833,260040.44808392823
2834,222134.02667172925
2835,219818.82611134826
2836,219818.82611134826
2837,179649.84234489282
2838,137164.27000812802
2839,180257.79069348206
2840,218942.99184659982
2841,219757.75367450368
2842,225523.54691660355
2843,174569.72600736617
2844,177408.20631071096
2845,129092.99227514517
2846,220671.06420731582
2847,176135.40120647274
2848,252361.8709895
2849,225905.35581803255
2850,265448.2409356807
2851,243681.59896959082
2852,222503.2373126533
2853,229408.6928770263
2854,155338.63610866354
2855,219116.49308763558
2856,218798.63881405807
2857,218547.40901703833
2858,219063.7487103607
2859,87387.48151807714
2860,183079.8326590508
2861,134586.62940015065
2862,216829.0527258203
2863,167261.74756379027
2864,222239.51542627896
2865,161189.2041275392
2866,210388.68665857348
2867,84859.9154386684
2868,173850.73686451404
2869,94195.77638747008
2870,97429.73334922604
2871,86653.22426601386
2872,-15168.573279207892
2873,91011.57544083177
2874,134214.74891052034
2875,171918.62704433998
2876,216604.195117438
2877,169793.5838441342
2878,226839.486499769
2879,133207.05370258473
2880,134597.9458218776
2881,193224.5794435295
2882,129405.18833785914
2883,225133.62229790553
2884,223988.40793591927
2885,182717.34428640475
2886,147657.7312371202
2887,122309.68158446133
2888,172709.79270346303
2889,80144.73954113064
2890,78057.17260898856
2891,182474.54872010506
2892,41569.19117234746
2893,136198.20965897827
2894,36230.90498815966
2895,251855.35353682595
2896,249209.8066135129
2897,195722.9973144442
2898,179238.9859670575
2899,263435.6265396661
2900,178372.8732108697
2901,225630.34106807146
2902,167328.37204034798
2903,269684.4472368094
2904,310745.92138715275
2905,-13102.978605477518
2906,207427.84370017613
2907,122798.36725036832
2908,133218.15778201103
2909,140134.60581559726
2910,63434.38184334562
2911,77264.72511108764
2912,137676.44567166554
2913,77332.73759757364
2914,77323.02152807562
2915,77892.10559867288
2916,77833.80918168486
2917,153764.9749215784
2918,133591.53245271996
2919,220250.49719904517
